time,tavg,tmin,tmax,prcp,humid
18-09-2020,34.3,27.8,38,0,64
19-09-2020,33.3,28,38,0,67
20-09-2020,32.9,26.6,37.3,0,67
21-09-2020,32.9,26.6,37,0,66
22-09-2020,32.9,27.5,37,0,69
23-09-2020,32.7,27.6,37.1,0,69
24-09-2020,31.5,25.8,36.5,0,71
25-09-2020,32.1,25.4,37.2,0,63
26-09-2020,30.3,24.3,37.4,0,65
27-09-2020,31.1,23.2,36,0,60
28-09-2020,30.8,22.4,36.2,0,60
29-09-2020,30.9,22.4,36.2,0,62
30-09-2020,30.1,21.8,36.5,0,60
01-10-2020,30.5,21.9,37,0,58
02-10-2020,29.9,20.6,36.7,0,60
03-10-2020,29.5,20.3,36.4,0,57
04-10-2020,28.6,18.5,36.1,0,57
05-10-2020,28.7,19.3,35.2,0,56
06-10-2020,28.7,18.2,36.2,0,56
07-10-2020,29.3,18.6,36.4,0,57
08-10-2020,28.9,19.1,36,0,60
09-10-2020,28.9,19.2,35.6,0,59
10-10-2020,28.8,19.2,35.2,0,59
11-10-2020,28.7,19.8,35.4,0,58
12-10-2020,28.5,19.4,35.7,0,60
13-10-2020,29.3,19.8,35.4,0,66
14-10-2020,30,23.7,35.4,0,67
15-10-2020,28.1,21.2,34.6,0,54
16-10-2020,27.2,16.4,34.8,0,49
17-10-2020,26.7,16.8,35,0,56
18-10-2020,27.3,16.6,35,0,50
19-10-2020,25.4,16,34.7,0,51
20-10-2020,25.7,13.7,34,0,51
21-10-2020,26.6,14.3,35,0,54
22-10-2020,25.9,17.2,35.2,0,55
23-10-2020,25.2,14.4,33.6,0,57
24-10-2020,24.7,14.3,34,0,54
25-10-2020,25.8,13.8,33.2,0,61
26-10-2020,24.9,15,33.9,0,57
27-10-2020,24.2,14.4,32.8,0,56
28-10-2020,23.2,13.8,32.4,0,57
29-10-2020,21.3,12.5,31.2,0,58
30-10-2020,21.9,13.1,32.2,0,57
31-10-2020,23.3,13,31.4,0,57
01-11-2020,22.1,11.4,30.2,0,54
02-11-2020,19.1,10.8,30.6,0,55
03-11-2020,19.7,10,30.2,0,60
04-11-2020,19.9,10.6,31.6,0,61
05-11-2020,21.3,11.2,30.6,0,60
06-11-2020,19.9,11.2,30.8,0,61
07-11-2020,19.4,11.8,30.9,0,60
08-11-2020,18.4,11.2,30,0,65
09-11-2020,18.7,10,29.6,0,71
10-11-2020,19.4,10.7,29.2,0,72
11-11-2020,19.6,11.4,30.1,0,69
12-11-2020,19.9,11.6,29.9,0,67
13-11-2020,21.7,12.3,29.6,0,68
14-11-2020,20.7,10.7,29.7,0,73
15-11-2020,21.4,11.4,29,0,70
16-11-2020,21.4,16,29.1,2,80
17-11-2020,19.5,13,25.8,0,72
18-11-2020,17.2,10.6,26,0,69
19-11-2020,17.6,9.4,25.4,0,66
20-11-2020,16.6,7.5,25.6,0,64
21-11-2020,15.6,8.5,25.4,0,63
22-11-2020,15,6.9,24.6,0,61
23-11-2020,15.6,6.3,25.4,0,64
24-11-2020,15.6,6.7,26.2,0,62
25-11-2020,17.5,10.4,25.3,0,65
26-11-2020,18.6,10.4,25,0,65
27-11-2020,18.4,10.2,26.8,0,67
28-11-2020,16.5,10.1,27,0,65
29-11-2020,16.1,7,26.4,0,64
30-11-2020,15.7,6.9,26.4,0,67
01-12-2020,17.1,8.1,26.8,0,69
02-12-2020,16.7,8.2,27.2,0,66
03-12-2020,16.7,8.2,27,0,69
04-12-2020,17.3,8,27.6,0,69
05-12-2020,18,11,28.8,0,72
06-12-2020,18.3,11.4,28,0,73
07-12-2020,18.3,12,28.2,0,84
08-12-2020,17.7,9.5,27.2,0,74
09-12-2020,18.2,9.6,28.6,0,71
10-12-2020,18.3,10.9,29,0,70
11-12-2020,18.2,11.3,28.3,0,76
12-12-2020,16.8,13.2,25.8,0,89
13-12-2020,14.4,10.8,21.8,0,87
14-12-2020,10.6,8.6,20.6,0,80
15-12-2020,10.9,4.1,19.4,0,82
16-12-2020,11.9,5.8,18.5,0,85
17-12-2020,9,4.6,18.6,0,87
18-12-2020,11.9,4.4,19.6,0,66
19-12-2020,14.1,3.9,22,0,66
20-12-2020,12.9,3.4,21.8,0,67
21-12-2020,13.9,5.5,23.2,0,71
22-12-2020,13.9,5.3,25.3,0,73
23-12-2020,12.8,4,23.9,0,77
24-12-2020,14.4,4.5,23.3,0,78
25-12-2020,13,4.6,23.1,0,75
26-12-2020,13.3,4.4,22.4,0,72
27-12-2020,15,6,21.9,0,73
28-12-2020,11.8,5.6,22.6,0,61
29-12-2020,10.8,3.6,20.9,0,74
30-12-2020,9.1,3.5,18.1,0,84
31-12-2020,10.7,3.3,17,0,89
01-01-2021,10.4,1.1,18.4,0,79
02-01-2021,12.4,7,19.2,0.5,78
03-01-2021,13.3,9.9,19.5,24.9,90
04-01-2021,16.8,11.4,22.4,15,94
05-01-2021,17.7,13.2,22.6,5.1,94
06-01-2021,17.1,13,20.8,59.9,95
07-01-2021,15.5,12.4,21.3,6.1,91
08-01-2021,13.6,9.6,19.9,0,92
09-01-2021,15.4,10.8,19.6,0,91
10-01-2021,11.7,7.8,19.7,0,87
11-01-2021,11.9,7,16.8,0,86
12-01-2021,7.6,4.3,17.5,0,86
13-01-2021,9.7,3.2,17.6,0,84
14-01-2021,12.2,2,19,0,84
15-01-2021,11.9,6.4,20,0,86
16-01-2021,11.5,6.6,20.8,0,89
17-01-2021,11.2,5.7,19.1,0,91
18-01-2021,14.9,9,19.4,0,87
19-01-2021,13.4,6.9,20.2,0,89
20-01-2021,13.1,7.8,20.4,0,84
21-01-2021,13.9,7.4,22.8,0,75
22-01-2021,12.1,4.2,22.8,0,87
23-01-2021,13.8,8,20,0,84
24-01-2021,11.3,9,20.4,0,93
25-01-2021,11.8,7.4,17.4,0,89
26-01-2021,12.3,2.1,20.2,0,77
27-01-2021,12.1,5.4,20.8,0,76
28-01-2021,11.4,3.8,21.5,0,75
29-01-2021,11.7,4,20.4,0,77
30-01-2021,13.3,5.4,21.2,0,73
31-01-2021,12.3,3.1,23.8,0,68
01-02-2021,15.3,5.3,26.2,0,63
02-02-2021,16.5,6.2,26.6,0,71
03-02-2021,20.2,10.4,28.1,0,76
04-02-2021,15.9,12.2,26.1,1,88
05-02-2021,14.6,6.8,23.2,2,81
06-02-2021,14.2,7.4,23,0,80
07-02-2021,16.5,8.3,23,0,82
08-02-2021,16.1,7.6,24.2,0,79
09-02-2021,15.3,7.8,24.6,0,76
10-02-2021,21.7,10.2,29.4,0,72
11-02-2021,18.2,11.4,27,0,81
12-02-2021,18.2,12.1,27,0,79
13-02-2021,21.1,12.1,27,0,79
14-02-2021,20,8.6,28,0,74
15-02-2021,20.6,9.9,29.2,0,74
16-02-2021,21.2,11.6,29.5,0,75
17-02-2021,20.1,10.7,29.4,0,74
18-02-2021,20,9.6,28,0,74
19-02-2021,19.4,9.9,27.8,0,78
20-02-2021,18.3,12,27,0,77
21-02-2021,16.9,11.6,28,0,75
22-02-2021,21.5,11,29,0,72
23-02-2021,22.8,10.7,31.2,0,67
24-02-2021,23.3,12,32,0,65
25-02-2021,24.3,13.4,33,0,67
26-02-2021,25.3,15.2,33.2,0,64
27-02-2021,25.4,17.8,33,0,59
28-02-2021,24.8,15.6,32,0,53
01-03-2021,22.5,11.8,32.3,0,59
02-03-2021,23.6,15.3,29,0,58
03-03-2021,23,13.2,31,0,58
04-03-2021,24.8,12.2,34,0,57
05-03-2021,25.3,14.4,33.9,0,61
06-03-2021,24.2,15,31.6,0,60
07-03-2021,27.2,14.4,33.6,0,62
08-03-2021,26,18.9,34,0,64
09-03-2021,27.5,18.8,34,0,68
10-03-2021,26.2,18.2,34.2,1,61
11-03-2021,27.1,17.2,35,0,64
12-03-2021,25,17.9,35.2,3,53
13-03-2021,25,15.2,31,8.9,60
14-03-2021,24.6,14,31.2,0,62
15-03-2021,24.3,17.4,32,0,61
16-03-2021,24.6,18.3,32,0,62
17-03-2021,25.3,18.6,34,0,55
18-03-2021,25.4,18.2,34,0,53
19-03-2021,25.7,19.7,34.4,0,48
20-03-2021,25.5,18.6,33.2,0,51
21-03-2021,26.4,17.6,35,0,52
22-03-2021,26.3,21,32.8,0,47
23-03-2021,24.4,21.2,30.6,0,49
24-03-2021,26.8,16,33,0,45
25-03-2021,23.8,18.8,30,0,56
26-03-2021,24.3,18,32,0,55
27-03-2021,26.2,17.8,35,0,57
28-03-2021,27.5,19,37,0,51
29-03-2021,29.7,22,40,0,42
30-03-2021,29.7,20.8,37.8,0,39
31-03-2021,28.6,23,34.6,0,35
01-04-2021,27.5,21,34,0,23
02-04-2021,26,18.8,34.2,0,28
03-04-2021,24.8,13.4,35,0,23
04-04-2021,26.3,15.8,37,0,28
05-04-2021,29,20,39,0,29
06-04-2021,29.8,22,37.6,0,30
07-04-2021,29.1,23.2,35.6,0,32
08-04-2021,27.4,20,35,0,26
09-04-2021,26.5,15.8,36.4,0,26
10-04-2021,27.3,18.4,37,0,23
11-04-2021,28.3,18.6,38.8,0,24
12-04-2021,29.3,20,39,0,28
13-04-2021,30.2,21,39.4,0,29
14-04-2021,30.7,22,39.6,0,25
15-04-2021,31.1,23.6,40.4,0,24
16-04-2021,29.8,21.6,39.8,0,40
17-04-2021,27.4,18.2,40,2,54
18-04-2021,28,18.3,35.4,0,41
19-04-2021,29.1,20.4,37.3,0,34
20-04-2021,27.5,21,34,0,35
21-04-2021,26.9,19.2,33.8,0,48
22-04-2021,27.4,21.4,33.2,0,45
23-04-2021,26.6,22.2,32.6,0,45
24-04-2021,26.5,18.4,33,0,34
25-04-2021,28.3,20,36.8,0,32
26-04-2021,29.5,18.4,39.8,0,30
27-04-2021,31.6,21.4,41.4,0,30
28-04-2021,32.7,23.4,41.6,0,28
29-04-2021,33.1,24.6,41.8,0,27
30-04-2021,32.3,23.2,42.1,0,29
01-05-2021,33.2,27.8,40.8,0,29
02-05-2021,31.9,26,39.4,0,30
03-05-2021,31.5,25.6,38.6,0,30
04-05-2021,32.7,26.2,40.6,0,32
05-05-2021,32.7,24,41.6,0,38
06-05-2021,30.7,23.6,39.4,0,52
07-05-2021,28.7,22.7,35.2,2,52
08-05-2021,31,24.2,38.4,0,41
09-05-2021,31.4,25.6,39,0,42
10-05-2021,31.4,24.5,39.4,0.5,41
11-05-2021,32.3,24.2,39.4,0.3,40
12-05-2021,31.1,23.5,40.4,0,40
13-05-2021,28.9,23.4,34.4,2,55
14-05-2021,30.3,24.2,37,0,47
15-05-2021,30.7,24.8,38.6,0,40
16-05-2021,31.4,23.2,39.2,0,32
17-05-2021,31.8,25.4,37.5,0,31
18-05-2021,28.9,24.8,31.9,0,61
19-05-2021,22.3,21.2,30.8,2,95
20-05-2021,25.7,19.3,31,119.1,80
21-05-2021,26,19.4,33.5,3,77
22-05-2021,27.8,18,35,19.1,59
23-05-2021,28,22.4,35.1,0,58
24-05-2021,29.4,23,35.9,0,46
25-05-2021,31.4,24.6,38.6,0,33
26-05-2021,32,24,39.2,0,28
27-05-2021,32.5,24,40.6,0,36
28-05-2021,32.5,26.4,38.9,0,51
29-05-2021,32.6,28,37.4,0,50
30-05-2021,32.1,27.2,36.8,0,51
31-05-2021,31.4,26,38.8,0,44
01-06-2021,27.2,17.9,39.6,16,69
02-06-2021,30.9,23,36.6,0,58
03-06-2021,31.4,26.2,37.2,0,52
04-06-2021,31.3,26,39.2,0,61
05-06-2021,30.5,25,37.4,0,61
06-06-2021,31.5,25.2,37.6,0,58
07-06-2021,33.9,27.8,39.6,0,47
08-06-2021,36,30.5,41.2,0,44
09-06-2021,36.8,32.2,42,0,41
10-06-2021,34.8,29,39,0,60
11-06-2021,32.1,24,39.8,7.9,67
12-06-2021,31,26.8,39,0,68
13-06-2021,30.9,23.8,35.8,0.5,71
14-06-2021,32.9,25.5,38.2,0,62
15-06-2021,32.5,28.6,38.2,0,61
16-06-2021,29.9,26.5,33,0,70
17-06-2021,31.2,27.6,35.4,0,68
18-06-2021,31,27.2,36.4,0,71
19-06-2021,30,27.4,34.6,0,70
20-06-2021,29.8,25.2,35.1,0.5,78
21-06-2021,32.6,25.5,36.4,0,67
22-06-2021,34.3,29,39.6,0,50
23-06-2021,34.5,29.6,40.2,0,43
24-06-2021,32.8,29.6,37.4,0,63
25-06-2021,32.3,27.4,39,0,53
26-06-2021,31.6,25.6,40.1,0,60
27-06-2021,33.3,26.7,38.7,5.1,55
28-06-2021,34.1,27.6,39.4,0,54
29-06-2021,35.6,29.4,41.6,0,47
30-06-2021,36.6,30,42.6,0,37
01-07-2021,37.4,30,43,0,38
02-07-2021,35.1,27.2,43.1,5.1,51
03-07-2021,31.6,24.1,41.3,19.1,62
04-07-2021,32.6,26.2,38.6,0,56
05-07-2021,34.1,29.6,39.2,0,50
06-07-2021,35.1,30.2,40,0,51
07-07-2021,36.3,31.2,41.4,0,46
08-07-2021,35.6,26.8,40.4,0,44
09-07-2021,33.2,24.1,41.8,8.9,59
10-07-2021,34.6,28.6,39.2,0,59
11-07-2021,33.5,30.2,38.2,0,65
12-07-2021,31.7,28.2,36.8,0,73
13-07-2021,28.4,23.5,37.7,24.9,87
14-07-2021,27.2,25.4,35,29,91
15-07-2021,31.3,23.4,35.4,23.1,79
16-07-2021,33.2,27,37.2,0,74
17-07-2021,33.9,30,38,0,71
18-07-2021,31.1,27.8,36.2,7.1,84
19-07-2021,26.1,24.2,36.4,70.1,99
20-07-2021,27.4,24,31.6,38.1,95
21-07-2021,29.9,22.4,34.2,59.9,85
22-07-2021,30.6,25.6,34.7,0,84
23-07-2021,30.5,27.2,34,0,82
24-07-2021,31.6,28.2,35.6,0,82
25-07-2021,33.1,29.4,37,0,75
26-07-2021,31.7,29.8,34.1,0,83
27-07-2021,29.5,27,32.1,68.1,95
28-07-2021,26.6,25.1,29.4,5.1,97
29-07-2021,27.6,24,32,5.1,93
30-07-2021,27.4,24.5,32.1,71.9,95
31-07-2021,30.3,24.3,34.4,43.9,85
01-08-2021,28.6,24.8,35,27.9,93
02-08-2021,29.5,26.1,32.1,13,92
03-08-2021,30.7,25.8,34,0,84
04-08-2021,30.7,27.6,34.4,0.5,79
05-08-2021,31.3,28.3,35,0,81
06-08-2021,31.8,28.6,36,0,78
07-08-2021,30.8,28.2,34.3,0,87
08-08-2021,28.9,26.6,32.6,0,92
09-08-2021,29.4,26.4,33.4,0,89
10-08-2021,31.4,26.8,36,0,77
11-08-2021,32.3,28.2,36,0,72
12-08-2021,32.3,28.2,36.1,0,68
13-08-2021,32.8,29,36.8,0,68
14-08-2021,32.8,28.8,36.6,0,66
15-08-2021,32.9,29,36.8,0,64
16-08-2021,32.9,29.4,37,0,66
17-08-2021,33.4,29.4,37.8,0,68
18-08-2021,33.1,29.2,37.6,0,66
19-08-2021,32.3,29.3,35.8,0,71
20-08-2021,28.5,26,32.4,0,92
21-08-2021,27.8,23.8,32.8,138.9,95
22-08-2021,30.1,24.5,33.6,8.9,87
23-08-2021,31.2,26.2,34.4,1,86
24-08-2021,31.2,27.3,35.2,2,82
25-08-2021,33.1,27.4,35.8,0,71
26-08-2021,31.7,28.8,35.1,0,67
27-08-2021,31.5,27.4,35.6,0,67
28-08-2021,31.4,28.8,34.6,0,71
29-08-2021,30.4,28.1,34.2,0,83
30-08-2021,30.4,25.3,34.7,0,84
31-08-2021,27.4,24.8,32.1,0,96
01-09-2021,26.8,23.6,30.4,0,98
02-09-2021,27.6,24.4,32,0,92
03-09-2021,31,25.4,34.4,2,84
04-09-2021,28.4,26.1,34.5,0.8,90
05-09-2021,31,25.8,34,0,83
06-09-2021,31.2,27.8,35.4,3,83
07-09-2021,30.6,27.8,34,0,87
08-09-2021,29.6,27,32.6,0.8,84
09-09-2021,30.2,27.2,33.8,0,84
10-09-2021,28.3,25.1,34,5.1,91
11-09-2021,25.1,24,32.2,95,98
12-09-2021,28,23.4,33.2,40.9,95
13-09-2021,27.6,25.4,33.4,2,94
14-09-2021,30.2,24,35,4.1,86
15-09-2021,31.3,25.2,35.4,0,81
16-09-2021,26.1,24.8,35.3,2,94
17-09-2021,28.3,23.6,31.6,13,84
18-09-2021,29.6,24.6,34,0,85
19-09-2021,30.1,26.7,34.2,0,80
20-09-2021,30.6,27,35,0,81
21-09-2021,30,27.2,35.4,0,83
22-09-2021,28.3,26.5,31.6,0,89
23-09-2021,28.4,25.4,32.8,0,87
24-09-2021,28.2,24.4,33.3,1,85
25-09-2021,28.8,24.6,32.7,4.1,85
26-09-2021,29.1,25.5,33.2,0,89
27-09-2021,29.7,26.2,33.8,0,82
28-09-2021,30.3,27,34.6,0,80
29-09-2021,30.6,27.6,34.8,0,80
30-09-2021,30.3,27.4,34.6,0,81
01-10-2021,29.8,27,33.4,0,81
02-10-2021,30.3,27,35,0,81
03-10-2021,30.4,27.4,36,0,79
04-10-2021,31.2,25.7,36.2,0.8,73
05-10-2021,30.3,26.4,36.4,0,74
06-10-2021,30.7,25.6,35.4,0.5,77
07-10-2021,28.4,23.8,34.9,0,75
08-10-2021,28.6,23.9,35,0,67
09-10-2021,28.8,23.6,35.8,0,61
10-10-2021,28.9,23.6,36.2,0,60
11-10-2021,28.7,23.4,36.6,0,58
12-10-2021,28.5,23.5,36,0,60
13-10-2021,27,21.8,33.6,0,52
14-10-2021,26,20.6,33.8,0,55
15-10-2021,26.1,19.6,34,0,59
16-10-2021,27,20.8,33.8,0,66
17-10-2021,24.2,22.4,35.5,3,87
18-10-2021,22.1,20.1,30.4,87.9,95
19-10-2021,25.6,19.9,30.8,0.5,82
20-10-2021,25.3,20.6,31.4,0,73
21-10-2021,24.3,17.2,32,0,56
22-10-2021,24.6,18.4,32.4,0,61
23-10-2021,24.6,19.4,32.4,0,67
24-10-2021,23.9,18.6,31.2,0,74
25-10-2021,22.2,17,28.6,0,79
26-10-2021,21.6,17.2,27.4,0,72
27-10-2021,21.1,15.6,27.6,0,69
28-10-2021,21.2,15.8,28.2,0,67
29-10-2021,21.1,15.6,29.2,0,68
30-10-2021,21.5,16,29.8,0,64
31-10-2021,21.7,16.3,29.4,0,65
01-11-2021,21.6,15,30.6,0,61
02-11-2021,21.4,15.6,29.6,0,63
03-11-2021,21.6,16.3,29.6,0,70
04-11-2021,20.9,16.4,27.7,0,79
05-11-2021,20.2,16.4,27.1,0,80
06-11-2021,20.3,15.3,27.6,0,72
07-11-2021,20.4,15.2,29,0,70
08-11-2021,20.2,14.6,28.4,0,63
09-11-2021,20.3,14.6,28.4,0,59
10-11-2021,20.6,14.8,29,0,63
11-11-2021,19,14,28.1,0,72
12-11-2021,18.9,13.8,27,0,75
13-11-2021,18.8,12.6,27.2,0,64
14-11-2021,18.1,11.6,27.2,0,57
15-11-2021,17.7,11.8,26.2,0,61
16-11-2021,17.5,11,26.8,0,63
17-11-2021,17.2,10.8,26.6,0,63
18-11-2021,17.8,11.8,25.8,0,68
19-11-2021,18.3,12.4,25.6,0,69
20-11-2021,18.4,14.8,26.2,0,63
21-11-2021,18.3,12.6,27.2,0,60
22-11-2021,18.3,12.4,27.4,0,65
23-11-2021,17.7,12.4,25.8,0,54
24-11-2021,17.1,10.2,28,0,66
25-11-2021,17.5,11.2,26.8,0,69
26-11-2021,17.7,12,27.2,0,71
27-11-2021,17.6,11.4,26.6,0,77
28-11-2021,17.8,11.2,26.4,0,81
29-11-2021,17.2,11.6,25.4,0,74
30-11-2021,17,11,25.4,0,70
01-12-2021,16.8,12.3,23.3,0,76
02-12-2021,16.9,13.6,21.3,0,89
03-12-2021,17.4,14.2,22.4,0,87
04-12-2021,17.9,12.6,25.4,0,75
05-12-2021,17.8,12.8,24.8,0,78
06-12-2021,18.2,14.4,25.6,0.8,80
07-12-2021,16.9,11.4,24.8,0,77
08-12-2021,15.7,10.8,23.6,0,73
09-12-2021,15.3,9.6,23.4,0,77
10-12-2021,15.5,10.9,23.4,0,74
11-12-2021,14.9,9.8,23.2,0,67
12-12-2021,14.2,7.8,23.2,0,67
13-12-2021,13.8,7.8,21.8,0,72
14-12-2021,14.1,8.5,22,0,77
15-12-2021,13.7,9,22,0,75
16-12-2021,13.7,9,20,0,71
17-12-2021,13.2,9.6,20.2,0,70
18-12-2021,11.7,7.4,17.4,0,75
19-12-2021,11.4,6.8,18.6,0,68
20-12-2021,10.8,4.4,20,0,65
21-12-2021,12.2,5.4,22.2,0,65
22-12-2021,12.9,6.6,23.4,0,65
23-12-2021,13.4,7.2,22.4,0,70
24-12-2021,14,7.8,22.6,0,77
25-12-2021,14.2,8.2,23.2,0,80
26-12-2021,14.9,10.8,21.2,0,88
27-12-2021,15,10.4,22.4,3,81
28-12-2021,12.9,9.4,22.6,0,89
29-12-2021,13.3,8.4,20.8,4.1,83
30-12-2021,11,3.4,21.2,0,70
31-12-2021,10.9,4.6,18.2,0,76
01-01-2022,11.4,5.6,20,0,81
02-01-2022,12.1,6.8,20.2,0,81
03-01-2022,13.2,6.8,20.8,0,76
04-01-2022,15.2,9.2,22.8,0,71
05-01-2022,13.3,10.9,23.2,0,92
06-01-2022,16.2,11.7,20.4,8.9,89
07-01-2022,17,13.5,21.1,0,90
08-01-2022,15.7,14.7,20.3,40.9,97
09-01-2022,13.6,12.7,16.4,7.9,97
10-01-2022,12.6,9.8,17.4,5.1,92
11-01-2022,12.2,6.5,18.1,0,92
12-01-2022,12.2,8.6,17.4,0,89
13-01-2022,11.5,7,16.6,0,91
14-01-2022,10.9,6.8,15.6,0,95
15-01-2022,10.7,7.3,15.4,0,94
16-01-2022,11.2,8.5,15.2,0,88
17-01-2022,11.2,8.4,15,0,89
18-01-2022,11.1,8.3,15.2,0,92
19-01-2022,12.1,8.4,17.8,0,89
20-01-2022,13,10.2,18.2,0,92
21-01-2022,13,9.2,19.4,0,90
22-01-2022,13.1,11.5,19.6,5.1,94
23-01-2022,12.3,10.2,15.2,20.1,94
24-01-2022,11,8.6,14.9,0,94
25-01-2022,10.7,7.3,15.9,0,95
26-01-2022,11.1,6.5,16.2,0,93
27-01-2022,11.9,7,18.2,0,84
28-01-2022,12.3,7.6,19.6,0,76
29-01-2022,12.9,6.6,21.8,0,74
30-01-2022,14.2,8.2,21.6,0,78
31-01-2022,14.4,7.4,22.9,0,79
01-02-2022,14.3,8,21.2,0,89
02-02-2022,14.4,6.6,21,0,83
03-02-2022,13.1,11,23.4,0.5,89
04-02-2022,13.6,10.7,18,1,87
05-02-2022,13.5,6.9,20,0,82
06-02-2022,13.4,6,23,0,72
07-02-2022,16.6,9.1,26,0,72
08-02-2022,18.2,12,26,0,77
09-02-2022,16.5,13,26,17,85
10-02-2022,16.1,9.1,23,0,75
11-02-2022,15,9,22,0,70
12-02-2022,15.5,9,23.2,0,67
13-02-2022,16.7,8,28,0,66
14-02-2022,17.2,9,27,0,65
15-02-2022,17.6,10,26,0,58
16-02-2022,17.5,10,25.6,0,69
17-02-2022,17.8,11.5,27,0,66
18-02-2022,18.2,10,28,0,62
19-02-2022,18.3,12,25,0,64
20-02-2022,17.7,12,24,0,69
21-02-2022,17.5,10,26,0,57
22-02-2022,18.5,10,26.2,0,59
23-02-2022,19.3,16,24,0,78
24-02-2022,19,13,26,0,72
25-02-2022,19.6,13,27.2,0,72
26-02-2022,19.2,13.4,27.9,9.9,71
27-02-2022,19.3,12.1,25,1,67
28-02-2022,18.9,11.5,25.2,0,63
01-03-2022,17.8,10.6,25.2,0,69
02-03-2022,18.6,12,27,0,69
03-03-2022,21.1,14,29,0,64
04-03-2022,20.4,16,25.4,0,73
05-03-2022,20.1,15,25.9,0,72
06-03-2022,20.1,13.9,27.2,0,70
07-03-2022,21.4,15.8,28.6,0,64
08-03-2022,22.3,16.6,30.2,0,63
09-03-2022,22.7,15.4,30.8,0,56
10-03-2022,22.9,17.9,29.6,0,57
11-03-2022,23.1,16.2,30.4,0,65
12-03-2022,23.5,16.8,31,0,59
13-03-2022,24.2,17.2,31.7,0,62
14-03-2022,25.2,17.8,33.8,0,68
15-03-2022,27,19.8,35.6,0,70
16-03-2022,28.2,23,35.1,0,65
17-03-2022,28.2,21,34.8,0,66
18-03-2022,28.6,22.4,35.3,0,71
19-03-2022,28.4,20.2,36.4,0,64
20-03-2022,29.3,23.4,37.4,0,50
21-03-2022,28.2,21.4,36.2,0,54
22-03-2022,28,22.2,34.9,0,51
23-03-2022,28,19.6,35.5,0,50
24-03-2022,27.8,22.4,35.1,0,42
25-03-2022,27.1,20,35.1,0,52
26-03-2022,27.3,20.1,35.3,0,44
27-03-2022,28.6,21,37,0,24
28-03-2022,29.3,22,39.1,0,35
29-03-2022,29.1,19.2,39.2,0,32
30-03-2022,29.6,20.4,39.1,0,34
31-03-2022,29.7,20.8,38.6,0,34
01-04-2022,29.3,23,37.2,0,29
02-04-2022,28.6,18.8,38.2,0,28
03-04-2022,29.1,20.2,38.8,0,26
04-04-2022,29,20,38,0,25
05-04-2022,29,19.6,38.2,0,27
06-04-2022,29.5,20,38.8,0,24
07-04-2022,30,20,39.8,0,25
08-04-2022,30.6,20.8,41.2,0,23
09-04-2022,31.6,22.9,41.9,0,24
10-04-2022,32.3,24.3,41.7,0,21
11-04-2022,32.2,23.5,41.9,0,23
12-04-2022,31.8,24.3,40.5,0,22
13-04-2022,31.6,24.1,39.6,0,26
14-04-2022,31.8,25.1,39.9,0,23
15-04-2022,31.3,24.4,39.4,0,27
16-04-2022,31.4,23,40.2,0,30
17-04-2022,32,24,40.8,0,28
18-04-2022,32.8,24.5,41.7,0,27
19-04-2022,33.5,25.4,42.1,0,26
20-04-2022,33.3,25.5,41.2,0,22
21-04-2022,31,26.1,38.1,0,29
22-04-2022,30.2,22.8,39.3,0.3,29
23-04-2022,30.2,20.6,39.5,0,26
24-04-2022,31.5,23.2,39.6,0,24
25-04-2022,32.3,24.7,40.2,0,22
26-04-2022,32.3,24.5,40.5,0,23
27-04-2022,33,23.8,42.3,0,24
28-04-2022,34,25.3,43.5,0,23
29-04-2022,34.6,26.5,43.6,0,20
30-04-2022,34.5,26.8,43.5,0,18
01-05-2022,33.5,27.3,40.9,0,32
02-05-2022,33.2,27.9,39.4,0,42
03-05-2022,33.3,28.2,38.7,0,49
04-05-2022,32.3,24.9,38.8,0,55
05-05-2022,30.7,23.4,38.7,0,53
06-05-2022,32.1,25.2,39.5,0,45
07-05-2022,31.9,23.8,39.4,0,36
08-05-2022,33.3,26.3,41.3,0,40
09-05-2022,33.6,27.7,40.8,0,45
10-05-2022,33.9,28.4,40,0,46
11-05-2022,34.6,28.8,40.6,0,44
12-05-2022,35.3,29.4,42,0,42
13-05-2022,35.9,30,43.8,0,46
14-05-2022,35.9,28.7,44.4,0,28
15-05-2022,36.8,30.4,44.5,0,21
16-05-2022,35.9,31.6,41.6,0,18
17-05-2022,34.3,28.9,40.7,0,31
18-05-2022,34.9,29,41.6,0,31
19-05-2022,35.3,28.4,42.8,0,33
20-05-2022,36.3,29.8,44,0,31
21-05-2022,33.9,30,44.4,0.8,31
22-05-2022,33.5,23.1,42.4,0.8,45
23-05-2022,25.7,17.2,39.3,11.9,71
24-05-2022,27.5,18.9,32.5,15,75
25-05-2022,29.6,23.6,34.4,0,67
26-05-2022,31,25,36,0,59
27-05-2022,32.1,26,39,0,51
28-05-2022,33.3,26.9,40,0,47
29-05-2022,33.4,26.6,41,0,50
30-05-2022,31.5,24,40,0.2,59
31-05-2022,32.1,25,39,0,49
01-06-2022,33.7,25.1,42,0,39
02-06-2022,34.2,28.3,41,0,33
03-06-2022,34.5,27,43,0,29
04-06-2022,35.5,26.6,44,0,27
05-06-2022,35.9,28.7,44,0,21
06-06-2022,36.2,29.3,43,0,24
07-06-2022,35.9,28.5,43,0,22
08-06-2022,37.1,32.1,44,0,22
09-06-2022,36.2,30.2,43,0,25
10-06-2022,36.8,30.9,43,0,26
11-06-2022,37,32,44,0,22
